"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,09:12:00,09:12:00,1_merged_2038871
"TO GRAND","CLAYTON METROLINK STATION",333399,2,6,09:15:00,09:15:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,09:29:00,09:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,09:30:00,09:30:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,09:49:00,09:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,09:54:00,09:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,10:09:00,10:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,10:14:00,10:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,10:29:00,10:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,10:34:00,10:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,10:49:00,10:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,10:54:00,10:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,11:09:00,11:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,11:14:00,11:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,11:29:00,11:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,11:34:00,11:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,11:49:00,11:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,11:54:00,11:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,12:09:00,12:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,12:14:00,12:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,12:29:00,12:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,12:34:00,12:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,12:49:00,12:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,12:54:00,12:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,13:09:00,13:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,13:14:00,13:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,13:29:00,13:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,13:34:00,13:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,13:49:00,13:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,13:54:00,13:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,14:08:00,14:08:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,14:14:00,14:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,14:29:00,14:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,14:34:00,14:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,14:50:00,14:50:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,14:53:00,14:53:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,15:07:00,15:07:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,15:08:00,15:08:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,17,15:23:00,15:23:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,15:25:00,15:25:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,15:32:00,15:32:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,7,15:37:00,15:37:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,15:37:00,15:37:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,15:48:00,15:48:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,15:49:00,15:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,17,16:00:00,16:00:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,16:01:00,16:01:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,16:12:00,16:12:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,16:13:00,16:13:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,16:24:00,16:24:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,16:25:00,16:25:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,17,16:36:00,16:36:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,16:37:00,16:37:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,16:48:00,16:48:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,16:49:00,16:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,17:00:00,17:00:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,17:01:00,17:01:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,17:12:00,17:12:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,17:13:00,17:13:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,17:24:00,17:24:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,17:25:00,17:25:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,17:36:00,17:36:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,17:37:00,17:37:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,17:48:00,17:48:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,17:49:00,17:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,18:00:00,18:00:00,1_merged_2038871
"TO EMERSON PARK","CLAYTON METROLINK STATION",333399,2,6,18:01:00,18:01:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,18:12:00,18:12:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,18:13:00,18:13:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,18:24:00,18:24:00,1_merged_2038871
"TO GRAND","CLAYTON METROLINK STATION",333399,2,6,18:25:00,18:25:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,18:30:00,18:30:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,18:36:00,18:36:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,18:49:00,18:49:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,18:50:00,18:50:00,1_merged_2038871
"TO GRAND","CLAYTON METROLINK STATION",333399,2,6,18:55:00,18:55:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,19:09:00,19:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,19:14:00,19:14:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,19:29:00,19:29:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,19:34:00,19:34:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,19:49:00,19:49:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,19:54:00,19:54:00,1_merged_2038871
"TO FAIRVIEW HEIGHTS","CLAYTON METROLINK STATION",333399,2,6,20:09:00,20:09:00,1_merged_2038871
"TO SHREWSBURY LANSDOWNE I-44","CLAYTON METROLINK STATION",333399,2,19,20:14:00,20:14:00,1_merged_2038871
