"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,19,04:54:00,04:54:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,05:14:00,05:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,19,05:15:00,05:15:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,05:34:00,05:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,19,05:35:00,05:35:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,05:54:00,05:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,19,05:55:00,05:55:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,06:09:00,06:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,06:14:00,06:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,06:29:00,06:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,06:34:00,06:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,06:49:00,06:49:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,06:54:00,06:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,07:09:00,07:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,07:14:00,07:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,07:29:00,07:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,07:34:00,07:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,07:49:00,07:49:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,07:54:00,07:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,08:09:00,08:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,08:14:00,08:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,08:29:00,08:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,08:34:00,08:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,08:49:00,08:49:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,08:54:00,08:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,09:09:00,09:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,09:14:00,09:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,09:29:00,09:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,09:34:00,09:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,09:49:00,09:49:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,09:54:00,09:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,10:09:00,10:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,10:14:00,10:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,10:29:00,10:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,10:34:00,10:34:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,10:49:00,10:49:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,10:54:00,10:54:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,11:09:00,11:09:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,11:14:00,11:14:00,2_merged_2038873
"TO LAMBERT AIRPORT TERMINAL #1","NORTH HANLEY METROLINK STATION",CC0033,2,26,11:29:00,11:29:00,2_merged_2038873
"TO SHILOH SCOTT","NORTH HANLEY METROLINK STATION",CC0033,2,3,11:34:00,11:34:00,2_merged_2038873
