"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,12:05:00,12:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,12:18:00,12:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,12:25:00,12:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,12:38:00,12:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,12:45:00,12:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,12:58:00,12:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,13:05:00,13:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,13:18:00,13:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,13:25:00,13:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,13:38:00,13:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,13:45:00,13:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,13:58:00,13:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,14:05:00,14:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,14:18:00,14:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,14:25:00,14:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,14:38:00,14:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,14:45:00,14:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,14:58:00,14:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,15:05:00,15:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,15:18:00,15:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,15:25:00,15:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,15:38:00,15:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,15:45:00,15:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,15:58:00,15:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,16:05:00,16:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,16:18:00,16:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,16:25:00,16:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,16:38:00,16:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,16:45:00,16:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,16:58:00,16:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,17:05:00,17:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,17:18:00,17:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,17:25:00,17:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,17:38:00,17:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,17:45:00,17:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,17:58:00,17:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,18:05:00,18:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,18:18:00,18:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,18:25:00,18:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,18:38:00,18:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,18:45:00,18:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,18:58:00,18:58:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,19:05:00,19:05:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,19:18:00,19:18:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,19:25:00,19:25:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,19:38:00,19:38:00,2_merged_2038873
"TO FAIRVIEW HEIGHTS","BRENTWOOD METROLINK STATION",333399,2,4,19:45:00,19:45:00,2_merged_2038873
"TO SHREWSBURY LANSDOWNE I-44","BRENTWOOD METROLINK STATION",333399,2,21,19:58:00,19:58:00,2_merged_2038873
